card_id,card_type,title,short_description,full_description,topics,skills_required,skills_gained,news_category,format,language,location,published_at,updated_at,freshness_timestamp,source_name,source_type,author_name,estimated_read_time_minutes,quality_score,popularity_score,editorial_priority,source_authority,topic_urgency,actionability_relevance,recency_score,breaking_score,novelty_score,integrity_score,status,embedding_vector
news_0183,news,Startups demand snapshot for students and builders,"TechWire covers startups for students who want personally relevant, current news.",Startups demand snapshot for students and builders focuses on startups and explains why the update matters now. It is written for students who bring public_speaking and can deepen analytics while staying current on fast-moving developments.,startups,public_speaking,analytics,market_map,briefing,en,APAC,2026-03-21T23:31:17.286780,2026-03-22T04:28:57.737539,2026-03-22T04:28:57.737539,TechWire,newsroom,Startups Desk,10,0.7702,0.7757,0.8568,0.93,0.8897,0.6269,0.7548,0.261,0.7997,0.8207,active,"[-0.1734,0.3286,-0.1716,0.042,-0.3107,-0.1692,-0.3464,-0.0103,0.5575,0.2364,0.4264,0.1924]"
news_0184,news,Cybersecurity research digest with practical takeaways,"Startup Signal covers cybersecurity for students who want personally relevant, current news.","Cybersecurity research digest with practical takeaways focuses on cybersecurity and explains why the update matters now. It is written for students who bring critical_thinking, sql and can deepen data_literacy while staying current on fast-moving developments.",cybersecurity,critical_thinking|sql,data_literacy,research_digest,newsletter,en,EU,2026-03-21T20:02:02.403850,2026-03-22T00:52:40.955178,2026-03-22T00:52:40.955178,Startup Signal,industry_media,Cybersecurity Desk,11,0.7455,0.5266,0.8108,0.88,0.8364,0.7008,0.6363,0.2373,0.9692,0.8226,active,"[0.2975,-0.2851,0.3453,0.3608,-0.5048,-0.1414,0.0569,-0.194,-0.0627,0.3806,0.2229,-0.2581]"
news_0185,news,How the new Climate rule changes the field,"Global Science Desk covers climate for students who want personally relevant, current news.","How the new Climate rule changes the field focuses on climate and explains why the update matters now. It is written for students who bring critical_thinking and can deepen design_thinking, machine_learning while staying current on fast-moving developments.",climate,critical_thinking,design_thinking|machine_learning,policy_watch,newsletter,ru,US,2026-03-20T20:15:24.434560,2026-03-21T01:02:04.748245,2026-03-21T01:02:04.748245,Global Science Desk,science_media,Climate Desk,9,0.8033,0.364,0.7436,0.96,0.6782,0.8179,0.285,0.3757,0.8826,0.8724,active,"[0.399,-0.2463,0.119,0.2368,-0.2403,0.0658,-0.0614,-0.0471,0.6822,0.1867,0.1018,0.3623]"
news_0186,news,Science alert reshapes student roadmap,"Policy Radar covers science for students who want personally relevant, current news.","Science alert reshapes student roadmap focuses on science and explains why the update matters now. It is written for students who bring python and can deepen data_literacy, javascript while staying current on fast-moving developments.",science,python,data_literacy|javascript,breaking,briefing,en,EU,2026-03-20T19:15:09.301482,2026-03-21T04:53:12.831501,2026-03-21T04:53:12.831501,Policy Radar,government_watch,Science Desk,13,0.8735,0.5789,0.6742,0.95,0.435,0.697,0.337,0.887,0.939,0.8234,active,"[-0.4072,0.0422,0.0317,0.1679,-0.5484,-0.0989,-0.3733,-0.2385,-0.4688,0.1765,-0.094,0.1915]"
news_0187,news,Fresh Fintech regulation update explained,"Global Science Desk covers fintech, mobile for students who want personally relevant, current news.","Fresh Fintech regulation update explained focuses on fintech, mobile and explains why the update matters now. It is written for students who bring leadership and can deepen machine_learning, react while staying current on fast-moving developments.",fintech|mobile,leadership,machine_learning|react,policy_watch,briefing,en,EU,2026-03-21T15:09:08.897711,2026-03-22T02:02:28.883744,2026-03-22T02:02:28.883744,Global Science Desk,science_media,Fintech Desk,8,0.8699,0.7528,0.7624,0.96,0.5288,0.7455,0.6732,0.5504,0.9407,0.932,active,"[0.2788,0.1922,-0.1494,0.1544,-0.0212,-0.3476,-0.7573,0.0392,-0.0697,0.0312,-0.3689,0.0304]"
news_0188,news,Climate update every student should see today,"Startup Signal covers climate for students who want personally relevant, current news.","Climate update every student should see today focuses on climate and explains why the update matters now. It is written for students who bring analytics, critical_thinking, public_speaking and can deepen design_thinking, python while staying current on fast-moving developments.",climate,analytics|critical_thinking|public_speaking,design_thinking|python,breaking,analysis,en,Global,2026-03-21T19:14:37.112974,2026-03-22T04:25:43.947065,2026-03-22T04:25:43.947065,Startup Signal,industry_media,Climate Desk,14,0.735,0.614,0.6151,0.88,0.8891,0.5441,0.7536,1.0,0.7719,0.8511,active,"[0.1678,0.2581,0.3276,0.0181,-0.4918,0.4132,0.0881,-0.1076,0.412,0.0738,0.4255,0.0965]"
news_0189,news,What changed in Cybersecurity in the last 24 hours,"Campus Pulse covers cybersecurity, mobile, policy for students who want personally relevant, current news.","What changed in Cybersecurity in the last 24 hours focuses on cybersecurity, mobile, policy and explains why the update matters now. It is written for students who bring critical_thinking and can deepen public_speaking while staying current on fast-moving developments.",cybersecurity|mobile|policy,critical_thinking,public_speaking,breaking,briefing,en,Global,2026-03-22T05:30:01.798274,2026-03-22T08:43:50.312562,2026-03-22T08:43:50.312562,Campus Pulse,student_media,Cybersecurity Desk,4,0.6516,0.9509,0.6749,0.76,0.8117,0.6654,0.8431,1.0,0.8995,0.6831,hidden,"[0.4551,0.0731,0.1684,0.0026,-0.669,0.1831,0.3421,-0.1303,0.0776,0.3306,0.0524,-0.1611]"
news_0190,news,Fresh Product regulation update explained,"Security Brief covers product for students who want personally relevant, current news.","Fresh Product regulation update explained focuses on product and explains why the update matters now. It is written for students who bring analytics, design_thinking, leadership and can deepen critical_thinking while staying current on fast-moving developments.",product,analytics|design_thinking|leadership,critical_thinking,policy_watch,briefing,en,Global,2026-03-20T07:58:24.759054,2026-03-20T14:22:59.784845,2026-03-20T14:22:59.784845,Security Brief,specialist_media,Product Desk,3,0.7412,0.408,0.6788,0.94,0.3998,0.7664,0.2106,0.3423,0.4842,0.9061,active,"[0.6598,0.2625,-0.0826,-0.0331,0.1767,-0.1495,-0.2579,0.2065,0.0748,0.2856,0.3988,0.281]"
news_0191,news,Policy alert reshapes student roadmap,"Builder Weekly covers policy, product for students who want personally relevant, current news.","Policy alert reshapes student roadmap focuses on policy, product and explains why the update matters now. It is written for students who bring design_thinking, public_speaking and can deepen machine_learning, prompt_engineering while staying current on fast-moving developments.",policy|product,design_thinking|public_speaking,machine_learning|prompt_engineering,breaking,explainer,en,Global,2026-03-21T20:00:17.421813,2026-03-22T02:14:23.133183,2026-03-22T02:14:23.133183,Builder Weekly,company_blog,Policy Desk,6,0.6788,0.5387,0.5437,0.82,0.6779,0.5051,0.6375,1.0,0.9366,0.8533,active,"[0.184,0.0084,-0.0958,-0.327,-0.4458,-0.1965,0.249,0.309,0.3792,0.4454,0.0561,0.3312]"
news_0192,news,Where Mobile momentum is moving this week,"TechWire covers mobile, web for students who want personally relevant, current news.","Where Mobile momentum is moving this week focuses on mobile, web and explains why the update matters now. It is written for students who bring design_thinking, javascript and can deepen figma, prompt_engineering while staying current on fast-moving developments.",mobile|web,design_thinking|javascript,figma|prompt_engineering,market_map,briefing,ru,Global,2026-03-21T15:01:20.328180,2026-03-21T23:29:38.682355,2026-03-21T23:29:38.682355,TechWire,newsroom,Mobile Desk,6,0.7987,0.5557,0.7189,0.93,0.5072,0.4978,0.5957,0.2291,0.8938,0.9185,active,"[0.6421,0.0767,-0.0365,-0.1816,0.1481,-0.4781,-0.0248,-0.0176,0.3536,0.3501,-0.2168,-0.038]"
news_0193,news,Data policy shift students should track,"Lab Chronicle covers data, fintech, policy for students who want personally relevant, current news.","Data policy shift students should track focuses on data, fintech, policy and explains why the update matters now. It is written for students who bring critical_thinking, leadership and can deepen figma while staying current on fast-moving developments.",data|fintech|policy,critical_thinking|leadership,figma,policy_watch,newsletter,es,LATAM,2026-03-22T06:14:04.504173,2026-03-22T12:00:00,2026-03-22T12:00:00,Lab Chronicle,research_lab,Data Desk,9,0.8651,0.802,0.7766,0.97,0.7311,0.8764,0.9538,0.6767,0.76,0.891,active,"[0.7018,-0.0558,-0.2498,0.3011,0.1132,-0.2656,0.2658,0.1654,0.1114,-0.1077,0.0933,-0.3704]"
news_0194,news,Design research digest with practical takeaways,"Startup Signal covers design for students who want personally relevant, current news.","Design research digest with practical takeaways focuses on design and explains why the update matters now. It is written for students who bring design_thinking, figma, public_speaking and can deepen python while staying current on fast-moving developments.",design,design_thinking|figma|public_speaking,python,research_digest,briefing,en,APAC,2026-03-21T19:44:02.542790,2026-03-22T01:16:15.325362,2026-03-22T01:16:15.325362,Startup Signal,industry_media,Design Desk,9,0.7558,0.6698,0.7296,0.88,0.5276,0.6255,0.6689,0.2438,0.6612,0.8421,active,"[0.1883,0.5192,0.372,0.0518,-0.2583,-0.1047,0.4465,0.4523,-0.1406,-0.0582,0.1974,-0.1009]"
news_0195,news,Ai policy shift students should track,"Global Science Desk covers ai, product, robotics for students who want personally relevant, current news.","Ai policy shift students should track focuses on ai, product, robotics and explains why the update matters now. It is written for students who bring machine_learning, prompt_engineering, python and can deepen data_literacy while staying current on fast-moving developments.",ai|product|robotics,machine_learning|prompt_engineering|python,data_literacy,policy_watch,analysis,ru,Global,2026-03-21T08:13:43.432918,2026-03-21T12:49:46.359382,2026-03-21T12:49:46.359382,Global Science Desk,science_media,Ai Desk,4,0.7887,0.5774,0.5569,0.96,0.5509,0.753,0.4173,0.4353,0.7644,0.8236,active,"[-0.1134,-0.2742,0.0037,0.1655,-0.4778,-0.25,-0.422,0.1807,-0.0698,0.5128,0.1615,0.2984]"
news_0196,news,Fresh Mobile regulation update explained,"Campus Pulse covers mobile for students who want personally relevant, current news.","Fresh Mobile regulation update explained focuses on mobile and explains why the update matters now. It is written for students who bring javascript and can deepen analytics, design_thinking while staying current on fast-moving developments.",mobile,javascript,analytics|design_thinking,policy_watch,briefing,en,Global,2026-03-20T17:35:03.673817,2026-03-20T23:27:03.641919,2026-03-20T23:27:03.641919,Campus Pulse,student_media,Mobile Desk,13,0.6431,0.5799,0.7259,0.76,0.414,0.7447,0.2618,0.3653,0.7671,0.7266,active,"[0.462,0.294,0.0527,-0.2763,-0.1642,-0.1975,-0.2281,0.0098,0.2378,0.5381,-0.2682,0.2913]"
news_0197,news,Fresh Product news with direct student upside,"Startup Signal covers product, research for students who want personally relevant, current news.","Fresh Product news with direct student upside focuses on product, research and explains why the update matters now. It is written for students who bring data_literacy, leadership, python and can deepen sql while staying current on fast-moving developments.",product|research,data_literacy|leadership|python,sql,student_opportunity,newsletter,ru,EU,2026-03-20T12:03:44.968731,2026-03-20T17:13:33.397427,2026-03-20T17:13:33.397427,Startup Signal,industry_media,Product Desk,14,0.898,0.6782,0.5626,0.88,0.4057,0.9538,0.2318,0.1564,0.557,0.8429,active,"[0.2656,0.1739,0.2565,0.0228,-0.3824,-0.1176,-0.2909,-0.2766,-0.6607,0.0077,0.2045,0.1825]"
news_0198,news,What changed in Product in the last 24 hours,"Lab Chronicle covers product for students who want personally relevant, current news.",What changed in Product in the last 24 hours focuses on product and explains why the update matters now. It is written for students who bring analytics and can deepen machine_learning while staying current on fast-moving developments.,product,analytics,machine_learning,breaking,newsletter,ru,MENA,2026-03-21T18:23:09.690243,2026-03-22T00:25:51.663708,2026-03-22T00:25:51.663708,Lab Chronicle,research_lab,Product Desk,2,0.8706,0.8546,0.6662,0.97,0.5169,0.5408,0.6305,1.0,0.5969,0.9297,active,"[-0.0404,0.1974,0.1079,-0.1199,-0.4473,-0.042,-0.5768,-0.0268,-0.0804,0.1211,0.3043,0.5332]"
news_0199,news,Cybersecurity policy shift students should track,"Policy Radar covers cybersecurity, mobile for students who want personally relevant, current news.","Cybersecurity policy shift students should track focuses on cybersecurity, mobile and explains why the update matters now. It is written for students who bring critical_thinking, javascript and can deepen data_literacy, git while staying current on fast-moving developments.",cybersecurity|mobile,critical_thinking|javascript,data_literacy|git,policy_watch,analysis,es,Global,2026-03-21T20:42:51.847766,2026-03-22T00:35:48.743695,2026-03-22T00:35:48.743695,Policy Radar,government_watch,Cybersecurity Desk,3,0.8995,0.6476,0.7562,0.95,0.6809,0.7635,0.6457,0.5381,0.6,0.8921,active,"[0.6563,0.1525,0.1739,-0.0225,-0.4112,-0.0665,-0.2837,-0.269,-0.0591,0.4132,0.0464,-0.1117]"
news_0200,news,Ai alert reshapes student roadmap,"TechWire covers ai, cybersecurity, product for students who want personally relevant, current news.","Ai alert reshapes student roadmap focuses on ai, cybersecurity, product and explains why the update matters now. It is written for students who bring analytics, sql and can deepen critical_thinking while staying current on fast-moving developments.",ai|cybersecurity|product,analytics|sql,critical_thinking,breaking,analysis,en,LATAM,2026-03-20T05:33:34.288976,2026-03-20T15:26:12.820540,2026-03-20T15:26:12.820540,TechWire,newsroom,Ai Desk,11,0.7308,0.454,0.6079,0.93,0.5591,0.649,0.2003,0.7503,0.7524,0.814,active,"[0.273,-0.0771,0.2069,0.0641,-0.1929,-0.0396,-0.2853,0.157,-0.2416,0.6551,0.4162,0.259]"
news_0201,news,Fresh Ai news with direct student upside,"Startup Signal covers ai, cybersecurity, data for students who want personally relevant, current news.","Fresh Ai news with direct student upside focuses on ai, cybersecurity, data and explains why the update matters now. It is written for students who bring machine_learning, sql and can deepen figma while staying current on fast-moving developments.",ai|cybersecurity|data,machine_learning|sql,figma,student_opportunity,live_blog,en,Global,2026-03-22T02:25:58.397531,2026-03-22T05:43:21.212601,2026-03-22T05:43:21.212601,Startup Signal,industry_media,Ai Desk,2,0.838,0.6928,0.7902,0.88,0.7744,0.7702,0.7482,0.2596,0.8386,0.8556,active,"[0.4113,-0.0957,-0.2245,0.5476,-0.1017,-0.5275,-0.0116,0.2678,-0.0812,0.2495,-0.1694,0.1163]"
news_0202,news,Cybersecurity opportunity roundup for active students,"Global Science Desk covers cybersecurity, policy, science for students who want personally relevant, current news.","Cybersecurity opportunity roundup for active students focuses on cybersecurity, policy, science and explains why the update matters now. It is written for students who bring public_speaking, sql and can deepen javascript, python while staying current on fast-moving developments.",cybersecurity|policy|science,public_speaking|sql,javascript|python,student_opportunity,newsletter,en,Global,2026-03-21T23:14:10.397254,2026-03-22T03:20:25.621923,2026-03-22T03:20:25.621923,Global Science Desk,science_media,Cybersecurity Desk,9,0.7455,0.774,0.643,0.96,0.7655,0.7402,0.7256,0.2551,0.566,0.836,active,"[0.0746,-0.0274,-0.2705,-0.2014,-0.5272,-0.374,0.185,-0.0124,-0.0887,0.6479,0.0129,0.0009]"
news_0203,news,Design alert reshapes student roadmap,"Security Brief covers design for students who want personally relevant, current news.","Design alert reshapes student roadmap focuses on design and explains why the update matters now. It is written for students who bring figma, public_speaking and can deepen sql while staying current on fast-moving developments.",design,figma|public_speaking,sql,breaking,analysis,en,APAC,2026-03-19T04:36:20.523778,2026-03-19T12:03:35.389075,2026-03-19T12:03:35.389075,Security Brief,specialist_media,Design Desk,3,0.8211,0.2722,0.5187,0.94,0.3644,0.7131,0.084,0.634,0.4805,0.8329,hidden,"[0.1096,0.2302,0.1942,-0.0038,-0.0971,-0.11,0.5129,0.5538,-0.2201,-0.1921,0.4147,0.2205]"
news_0204,news,Cybersecurity alert reshapes student roadmap,"Builder Weekly covers cybersecurity, mobile for students who want personally relevant, current news.","Cybersecurity alert reshapes student roadmap focuses on cybersecurity, mobile and explains why the update matters now. It is written for students who bring python, sql and can deepen data_literacy, leadership while staying current on fast-moving developments.",cybersecurity|mobile,python|sql,data_literacy|leadership,breaking,explainer,ru,APAC,2026-03-18T18:41:57.335756,2026-03-19T05:00:35.885347,2026-03-19T05:00:35.885347,Builder Weekly,company_blog,Cybersecurity Desk,7,0.6871,0.3384,0.4835,0.82,0.4688,0.5097,0.064,0.614,0.8396,0.8378,hidden,"[0.0756,0.3515,0.2125,0.2172,-0.4372,0.0636,-0.2582,-0.3052,-0.5426,0.2551,-0.005,0.253]"
news_0205,news,Data update every student should see today,"TechWire covers data for students who want personally relevant, current news.","Data update every student should see today focuses on data and explains why the update matters now. It is written for students who bring analytics, data_literacy, sql and can deepen machine_learning while staying current on fast-moving developments.",data,analytics|data_literacy|sql,machine_learning,breaking,explainer,ru,Global,2026-03-20T14:34:55.815481,2026-03-20T18:08:18.341011,2026-03-20T18:08:18.341011,TechWire,newsroom,Data Desk,13,0.8217,0.4127,0.5519,0.93,0.4101,0.5904,0.2476,0.7976,0.848,0.8866,active,"[-0.2513,-0.0587,-0.1017,0.3357,-0.1542,-0.2811,-0.3247,-0.0662,0.2126,0.2513,-0.0083,0.6995]"
news_0206,news,Fresh Mobile regulation update explained,"Startup Signal covers mobile, product, research for students who want personally relevant, current news.","Fresh Mobile regulation update explained focuses on mobile, product, research and explains why the update matters now. It is written for students who bring design_thinking, leadership, react and can deepen prompt_engineering while staying current on fast-moving developments.",mobile|product|research,design_thinking|leadership|react,prompt_engineering,policy_watch,live_blog,ru,US,2026-03-21T21:38:32.838128,2026-03-22T03:59:40.026368,2026-03-22T03:59:40.026368,Startup Signal,industry_media,Mobile Desk,5,0.8772,0.8833,0.8364,0.88,0.5375,0.9138,0.7044,0.5645,0.7378,0.8451,active,"[0.742,0.2503,0.2166,-0.1738,-0.0091,-0.3288,-0.3096,0.0112,-0.2024,0.1593,-0.0993,0.171]"
news_0207,news,New Policy launch worth your attention,"Startup Signal covers policy for students who want personally relevant, current news.","New Policy launch worth your attention focuses on policy and explains why the update matters now. It is written for students who bring critical_thinking, data_literacy and can deepen react while staying current on fast-moving developments.",policy,critical_thinking|data_literacy,react,product_launch,analysis,en,EU,2026-03-21T22:01:58.051053,2026-03-22T06:26:08.965893,2026-03-22T06:26:08.965893,Startup Signal,industry_media,Policy Desk,8,0.7007,0.8874,0.7969,0.88,0.9121,0.7006,0.8047,0.2709,0.5211,0.8829,active,"[0.5167,-0.4319,0.2397,0.4136,-0.0827,-0.0989,0.1197,-0.4308,0.1945,0.1641,-0.1034,-0.1613]"
news_0208,news,Fresh Robotics regulation update explained,"Policy Radar covers robotics, startups, web for students who want personally relevant, current news.","Fresh Robotics regulation update explained focuses on robotics, startups, web and explains why the update matters now. It is written for students who bring public_speaking, react and can deepen leadership while staying current on fast-moving developments.",robotics|startups|web,public_speaking|react,leadership,policy_watch,live_blog,en,Global,2026-03-20T01:23:54.583849,2026-03-20T11:18:27.270824,2026-03-20T11:18:27.270824,Policy Radar,government_watch,Robotics Desk,5,0.8668,0.3149,0.6758,0.95,0.4736,0.8959,0.1873,0.3318,0.4812,0.8577,active,"[0.2174,0.1936,-0.123,0.0971,-0.0865,-0.6186,-0.3498,0.2419,0.2343,-0.0769,0.4014,-0.3125]"
news_0209,news,Science alert reshapes student roadmap,"Global Science Desk covers science for students who want personally relevant, current news.","Science alert reshapes student roadmap focuses on science and explains why the update matters now. It is written for students who bring critical_thinking, data_literacy, python and can deepen figma, machine_learning while staying current on fast-moving developments.",science,critical_thinking|data_literacy|python,figma|machine_learning,breaking,briefing,en,US,2026-03-19T11:12:41.907505,2026-03-19T16:22:24.611624,2026-03-19T16:22:24.611624,Global Science Desk,science_media,Science Desk,5,0.9442,0.5725,0.6887,0.96,0.3682,0.6081,0.0976,0.6476,0.4053,0.8224,hidden,"[-0.2871,-0.2572,0.0668,0.5648,-0.543,0.1051,-0.0902,-0.2071,-0.3298,0.1077,0.0988,0.2023]"
news_0210,news,New Climate launch worth your attention,"Security Brief covers climate, cybersecurity for students who want personally relevant, current news.","New Climate launch worth your attention focuses on climate, cybersecurity and explains why the update matters now. It is written for students who bring analytics, public_speaking and can deepen data_literacy, prompt_engineering while staying current on fast-moving developments.",climate|cybersecurity,analytics|public_speaking,data_literacy|prompt_engineering,product_launch,explainer,en,US,2026-03-20T16:10:24.533032,2026-03-20T21:05:53.496765,2026-03-20T21:05:53.496765,Security Brief,specialist_media,Climate Desk,14,0.8766,0.6635,0.7549,0.94,0.6668,0.7511,0.2596,0.1619,0.9165,0.934,active,"[0.3512,0.2711,0.0523,-0.1998,-0.4405,-0.1433,-0.4074,-0.1131,0.3748,0.2114,0.2575,0.3401]"
news_0211,news,Cybersecurity opportunity roundup for active students,"TechWire covers cybersecurity for students who want personally relevant, current news.","Cybersecurity opportunity roundup for active students focuses on cybersecurity and explains why the update matters now. It is written for students who bring critical_thinking, sql and can deepen javascript, python while staying current on fast-moving developments.",cybersecurity,critical_thinking|sql,javascript|python,student_opportunity,analysis,en,Global,2026-03-22T04:23:57.314815,2026-03-22T12:00:00,2026-03-22T12:00:00,TechWire,newsroom,Cybersecurity Desk,13,0.8517,0.9273,0.8857,0.93,0.9593,0.7573,0.9096,0.2919,0.6183,0.8097,active,"[0.4931,-0.0069,0.0358,0.197,-0.3896,-0.0384,0.0605,-0.3419,-0.046,0.5648,0.2329,-0.2598]"
news_0212,news,What the latest Product launch unlocks,"TechWire covers product, startups for students who want personally relevant, current news.","What the latest Product launch unlocks focuses on product, startups and explains why the update matters now. It is written for students who bring design_thinking, public_speaking and can deepen analytics, figma while staying current on fast-moving developments.",product|startups,design_thinking|public_speaking,analytics|figma,product_launch,analysis,en,LATAM,2026-03-17T09:18:07.950490,2026-03-17T20:19:19.848762,2026-03-17T20:19:19.848762,TechWire,newsroom,Product Desk,11,0.9248,0.5323,0.5521,0.93,0.4536,0.8122,0.0222,0.1144,0.8146,0.9106,hidden,"[0.2341,0.2528,0.0243,-0.3082,-0.1204,-0.3663,-0.1977,0.3566,0.2891,0.2513,0.4644,0.3293]"
news_0213,news,Where Research momentum is moving this week,"Builder Weekly covers research for students who want personally relevant, current news.","Where Research momentum is moving this week focuses on research and explains why the update matters now. It is written for students who bring data_literacy and can deepen prompt_engineering, sql while staying current on fast-moving developments.",research,data_literacy,prompt_engineering|sql,market_map,briefing,ru,Global,2026-03-21T07:08:05.343912,2026-03-21T11:43:25.214911,2026-03-21T11:43:25.214911,Builder Weekly,company_blog,Research Desk,13,0.6744,0.7476,0.656,0.82,0.4566,0.5749,0.4144,0.1929,0.446,0.8538,active,"[0.2989,0.0812,0.2562,-0.0191,-0.3041,-0.2974,-0.0949,-0.3379,-0.1842,0.3223,0.0507,0.6274]"
news_0214,news,Design product release with immediate implications,"Startup Signal covers design for students who want personally relevant, current news.","Design product release with immediate implications focuses on design and explains why the update matters now. It is written for students who bring design_thinking, figma and can deepen critical_thinking, prompt_engineering while staying current on fast-moving developments.",design,design_thinking|figma,critical_thinking|prompt_engineering,product_launch,explainer,en,US,2026-03-22T01:21:52.241445,2026-03-22T03:38:39.728393,2026-03-22T03:38:39.728393,Startup Signal,industry_media,Design Desk,14,0.8159,0.6139,0.5719,0.88,0.5496,0.7371,0.7476,0.2595,0.7733,0.8927,active,"[0.7649,0.0008,0.2945,0.0914,0.1554,-0.2512,0.3703,0.2634,0.0617,0.0296,0.1464,-0.0012]"
news_0215,news,New Cybersecurity paper distilled for students,"Startup Signal covers cybersecurity for students who want personally relevant, current news.","New Cybersecurity paper distilled for students focuses on cybersecurity and explains why the update matters now. It is written for students who bring critical_thinking, python, sql and can deepen git while staying current on fast-moving developments.",cybersecurity,critical_thinking|python|sql,git,research_digest,newsletter,en,MENA,2026-03-20T01:39:31.616241,2026-03-20T11:12:54.896682,2026-03-20T11:12:54.896682,Startup Signal,industry_media,Cybersecurity Desk,14,0.7494,0.5011,0.6196,0.88,0.6323,0.6159,0.1828,0.1466,0.7627,0.8824,active,"[0.1972,0.0932,0.2624,0.3548,-0.5243,0.1634,-0.0387,-0.3745,-0.2175,0.3201,0.3504,-0.2043]"
news_0216,news,New Climate paper distilled for students,"Campus Pulse covers climate, robotics for students who want personally relevant, current news.","New Climate paper distilled for students focuses on climate, robotics and explains why the update matters now. It is written for students who bring analytics, javascript and can deepen data_literacy while staying current on fast-moving developments.",climate|robotics,analytics|javascript,data_literacy,research_digest,newsletter,en,US,2026-03-21T14:45:58.963307,2026-03-21T20:35:35.277427,2026-03-21T20:35:35.277427,Campus Pulse,student_media,Climate Desk,4,0.748,0.6901,0.763,0.76,0.6533,0.6063,0.5702,0.224,0.598,0.6927,hidden,"[-0.0072,0.0901,0.2215,0.0752,-0.4655,-0.0812,-0.6126,0.0466,0.3263,0.2381,-0.3856,0.1564]"
news_0217,news,Where Climate momentum is moving this week,"Lab Chronicle covers climate, robotics, science for students who want personally relevant, current news.","Where Climate momentum is moving this week focuses on climate, robotics, science and explains why the update matters now. It is written for students who bring javascript and can deepen react while staying current on fast-moving developments.",climate|robotics|science,javascript,react,market_map,briefing,es,Global,2026-03-21T08:33:34.967802,2026-03-21T17:29:26.832525,2026-03-21T17:29:26.832525,Lab Chronicle,research_lab,Climate Desk,2,0.9083,0.7505,0.5722,0.97,0.5918,0.6012,0.5392,0.2178,0.5974,0.9002,active,"[0.2519,-0.0792,0.2897,-0.0613,-0.0087,-0.4077,-0.6068,-0.0101,0.1193,0.201,-0.4997,-0.0611]"
news_0218,news,Data update every student should see today,"Startup Signal covers data, mobile, product for students who want personally relevant, current news.","Data update every student should see today focuses on data, mobile, product and explains why the update matters now. It is written for students who bring data_literacy, python and can deepen leadership, public_speaking while staying current on fast-moving developments.",data|mobile|product,data_literacy|python,leadership|public_speaking,breaking,analysis,en,Global,2026-03-21T01:34:22.231347,2026-03-21T06:30:44.494201,2026-03-21T06:30:44.494201,Startup Signal,industry_media,Data Desk,12,0.814,0.6471,0.6286,0.88,0.4373,0.4604,0.3452,0.8952,0.4752,0.841,active,"[0.0665,0.0798,0.3022,0.1595,-0.6603,-0.1009,-0.3274,-0.0192,-0.4223,0.0265,0.1982,0.3167]"
news_0219,news,Cybersecurity alert reshapes student roadmap,"TechWire covers cybersecurity, data, science for students who want personally relevant, current news.","Cybersecurity alert reshapes student roadmap focuses on cybersecurity, data, science and explains why the update matters now. It is written for students who bring critical_thinking and can deepen react while staying current on fast-moving developments.",cybersecurity|data|science,critical_thinking,react,breaking,explainer,ru,US,2026-03-21T20:57:19.067070,2026-03-22T07:54:01.345229,2026-03-22T07:54:01.345229,TechWire,newsroom,Cybersecurity Desk,4,0.8941,0.6126,0.5872,0.93,0.6821,0.636,0.8079,1.0,0.8899,0.8278,active,"[0.4679,-0.303,0.03,0.6147,-0.2417,-0.3031,-0.1509,-0.1688,0.0244,0.2264,-0.1798,-0.1576]"
news_0220,news,Web product release with immediate implications,"Startup Signal covers web for students who want personally relevant, current news.","Web product release with immediate implications focuses on web and explains why the update matters now. It is written for students who bring javascript, react and can deepen prompt_engineering, python while staying current on fast-moving developments.",web,javascript|react,prompt_engineering|python,product_launch,analysis,en,APAC,2026-03-22T02:36:15.409307,2026-03-22T09:27:24.245675,2026-03-22T09:27:24.245675,Startup Signal,industry_media,Web Desk,8,0.7918,0.9449,0.7176,0.88,0.5693,0.9317,0.8181,0.2736,0.8615,0.7988,active,"[0.5452,-0.1702,-0.0659,0.1556,0.0523,-0.5987,-0.0634,-0.3309,0.2554,0.0163,-0.0498,-0.3203]"
news_0221,news,What changed in Science in the last 24 hours,"Campus Pulse covers science for students who want personally relevant, current news.","What changed in Science in the last 24 hours focuses on science and explains why the update matters now. It is written for students who bring data_literacy, python and can deepen leadership while staying current on fast-moving developments.",science,data_literacy|python,leadership,breaking,newsletter,en,LATAM,2026-03-21T21:08:24.179383,2026-03-22T00:42:09.392408,2026-03-22T00:42:09.392408,Campus Pulse,student_media,Science Desk,6,0.6945,0.7421,0.6209,0.76,0.5134,0.603,0.618,1.0,0.7838,0.7715,active,"[-0.4196,-0.0044,0.1364,0.2944,-0.3797,0.0694,-0.3567,-0.2317,-0.5443,-0.014,-0.1612,0.2573]"
